time,x,y,z
20.987,-0.02,0.02,-0.48
20.988,-0.01,0.04,-0.50
20.989,0.00,0.00,-0.47
20.990,0.00,-0.01,-0.49
20.993,-0.01,0.03,-0.50
20.997,-0.02,0.00,-0.49
21.008,-0.01,0.02,-0.49
21.009,0.00,-0.00,-0.48
21.010,0.00,0.00,-0.49
21.024,0.00,-0.00,-0.48
21.025,-0.01,-0.01,-0.50
21.025,0.01,0.01,-0.50
21.027,-0.02,0.00,-0.50
21.051,0.01,0.02,-0.50
21.053,0.00,0.01,-0.49
21.054,-0.00,0.01,-0.50
21.055,-0.00,0.00,-0.50
21.056,0.00,-0.02,-0.50
21.057,0.00,0.01,-0.49
21.060,-0.02,0.00,-0.48
21.064,-0.02,0.01,-0.49
21.074,0.00,-0.01,-0.49
21.075,-0.01,0.01,-0.50
21.077,-0.01,-0.00,-0.49
21.081,-0.00,0.01,-0.50
21.091,0.00,-0.01,-0.49
21.092,0.01,0.01,-0.49
21.094,-0.01,0.01,-0.49
21.116,-0.01,0.01,-0.50
21.117,0.01,-0.01,-0.50
21.118,-0.01,0.01,-0.49
21.118,-0.02,0.01,-0.49
21.119,-0.00,0.02,-0.50
21.121,0.01,0.01,-0.49
21.125,-0.01,0.00,-0.50
21.130,0.00,0.01,-0.48
21.139,0.01,0.02,-0.49
21.141,-0.01,0.01,-0.51
21.143,-0.00,0.03,-0.50
21.149,0.00,0.00,-0.49
21.167,0.00,0.02,-0.49
21.171,0.01,-0.01,-0.49
21.171,-0.01,0.00,-0.49
21.173,0.00,0.01,-0.50
21.174,-0.03,0.01,-0.47
21.174,-0.00,0.00,-0.49
21.178,-0.01,-0.01,-0.47
21.193,-0.03,-0.01,-0.48
21.194,-0.02,0.01,-0.48
21.196,0.01,0.01,-0.49
21.224,-0.00,0.01,-0.48
21.226,-0.01,0.00,-0.47
21.227,0.01,0.01,-0.49
21.228,-0.00,0.03,-0.48
21.243,-0.00,-0.01,-0.49
21.244,0.01,0.02,-0.48
21.245,0.01,0.00,-0.49
21.247,-0.01,0.02,-0.49
21.249,0.02,-0.01,-0.48
21.250,-0.01,0.01,-0.49
21.252,0.00,0.01,-0.48
21.254,-0.01,-0.00,-0.48
21.255,0.00,0.02,-0.48
21.256,-0.00,-0.00,-0.48
21.258,-0.02,0.00,-0.49
21.267,0.01,-0.00,-0.49
21.269,0.00,-0.01,-0.48
21.271,-0.01,-0.00,-0.49
21.275,-0.01,-0.01,-0.49
21.280,-0.02,0.02,-0.49
21.301,0.01,-0.01,-0.48
21.303,0.01,0.00,-0.49
21.304,-0.01,0.01,-0.47
21.306,-0.01,0.01,-0.49
21.309,0.00,-0.00,-0.48
21.316,0.01,0.01,-0.48
21.317,-0.02,0.01,-0.49
21.319,-0.01,0.02,-0.48
21.320,0.00,0.00,-0.47
21.342,-0.00,-0.01,-0.47
21.350,-0.00,0.01,-0.47
21.352,-0.02,0.01,-0.47
21.353,-0.01,0.01,-0.46
21.355,-0.02,-0.02,-0.47
21.356,-0.02,-0.01,-0.47
21.357,-0.01,-0.01,-0.47
21.359,-0.02,0.02,-0.47
21.360,-0.01,0.01,-0.47
21.382,-0.01,0.02,-0.47
21.384,-0.01,-0.01,-0.45
21.385,0.00,0.01,-0.47
21.386,-0.01,0.02,-0.47
21.386,-0.01,-0.00,-0.47
21.387,-0.00,0.02,-0.47
21.407,-0.01,0.01,-0.46
21.408,0.01,-0.01,-0.46
21.409,-0.00,0.01,-0.48
21.410,-0.01,0.01,-0.47
21.413,-0.01,0.00,-0.48
21.415,-0.00,0.02,-0.48
21.416,0.00,0.02,-0.48
21.443,-0.01,-0.00,-0.49
21.444,-0.02,0.01,-0.49
21.445,-0.01,0.01,-0.49
21.446,-0.00,0.00,-0.48
21.447,-0.02,0.01,-0.50
21.448,0.00,0.01,-0.49
21.448,0.01,0.01,-0.49
21.471,-0.00,0.02,-0.49
21.472,0.00,0.02,-0.50
21.473,0.01,-0.01,-0.48
21.474,-0.01,0.01,-0.50
21.475,0.00,0.01,-0.50
21.476,0.01,0.01,-0.49
21.478,0.01,0.02,-0.52
21.485,-0.00,0.01,-0.50
21.489,0.01,0.02,-0.48
21.493,-0.00,0.01,-0.50
21.496,0.01,0.03,-0.50
21.501,-0.01,0.01,-0.49
21.516,0.00,0.00,-0.49
21.517,0.00,-0.01,-0.50
21.518,0.01,-0.00,-0.50
21.519,-0.00,0.00,-0.50
21.523,0.00,-0.00,-0.49
21.527,0.01,-0.01,-0.49
21.531,-0.00,0.01,-0.50
21.566,0.00,0.01,-0.49
21.569,-0.01,-0.00,-0.49
21.572,-0.00,0.00,-0.48
21.575,-0.00,0.01,-0.48
21.578,-0.00,-0.01,-0.48
21.580,-0.01,0.01,-0.48
21.580,-0.02,0.02,-0.48
21.582,0.02,0.02,-0.49
21.584,0.00,0.02,-0.49
21.585,0.00,0.01,-0.48
21.589,0.01,0.00,-0.46
21.590,0.00,0.01,-0.47
21.591,0.01,-0.01,-0.48
21.609,0.01,0.01,-0.49
21.610,0.00,0.00,-0.48
21.611,0.01,0.00,-0.48
21.612,0.01,0.01,-0.50
21.613,0.01,0.00,-0.49
21.616,-0.01,-0.01,-0.49
21.657,0.00,0.00,-0.49
21.659,0.01,-0.00,-0.49
21.660,0.01,0.00,-0.48
21.664,-0.01,0.01,-0.49
21.665,0.01,-0.01,-0.49
21.666,-0.00,-0.00,-0.48
21.668,0.01,0.01,-0.49
21.670,0.01,0.02,-0.49
21.684,-0.01,-0.00,-0.46
21.687,0.00,-0.01,-0.48
21.692,-0.00,-0.00,-0.49
21.694,-0.00,0.03,-0.50
21.695,-0.00,0.01,-0.49
21.698,0.00,-0.01,-0.48
21.699,0.00,0.00,-0.47
21.701,-0.01,0.00,-0.47
21.703,0.01,-0.00,-0.48
21.705,0.01,0.01,-0.46
21.707,-0.00,0.01,-0.46
21.708,0.00,0.00,-0.46
21.710,-0.01,-0.00,-0.45
21.716,0.00,0.01,-0.44
21.718,0.00,0.01,-0.45
21.738,-0.01,0.01,-0.46
21.740,0.01,-0.00,-0.46
21.741,0.03,0.00,-0.46
21.742,0.00,0.00,-0.46
21.743,0.01,0.00,-0.45
21.747,-0.01,0.01,-0.46
21.749,-0.01,0.02,-0.45
21.789,-0.00,0.00,-0.45
21.797,-0.01,0.01,-0.45
21.799,-0.00,0.01,-0.46
21.801,-0.01,0.01,-0.46
21.803,-0.02,0.01,-0.47
21.806,-0.01,-0.00,-0.47
21.808,-0.01,-0.01,-0.44
21.809,-0.00,-0.00,-0.46
21.811,-0.00,0.01,-0.46
21.813,-0.01,-0.02,-0.47
21.814,-0.02,-0.02,-0.47
21.816,-0.02,0.01,-0.47
21.818,-0.01,0.01,-0.47
21.820,-0.01,0.02,-0.48
21.821,-0.02,0.02,-0.47
21.822,0.00,-0.01,-0.49
21.839,-0.00,0.03,-0.49
21.841,0.01,0.00,-0.48
21.842,0.01,-0.00,-0.50
21.843,-0.01,0.02,-0.49
21.844,0.01,0.02,-0.49
21.846,-0.00,0.01,-0.48
21.850,-0.01,0.01,-0.48
21.855,0.00,-0.01,-0.50
21.880,-0.00,-0.00,-0.48
21.882,-0.00,-0.01,-0.48
21.883,0.01,0.03,-0.46
21.884,0.00,0.00,-0.48
21.888,0.01,0.01,-0.48
21.889,-0.02,0.02,-0.47
21.892,0.01,0.01,-0.48
21.894,-0.01,-0.00,-0.48
21.896,-0.01,-0.00,-0.48
21.912,-0.02,0.00,-0.48
21.914,0.00,-0.00,-0.47
21.915,-0.00,0.01,-0.47
21.916,0.00,-0.01,-0.47
21.917,0.00,-0.00,-0.46
21.921,-0.01,-0.01,-0.46
21.939,-0.02,0.00,-0.46
21.940,-0.01,0.00,-0.43
21.941,-0.00,-0.01,-0.45
21.945,0.01,0.00,-0.45
21.946,0.01,0.02,-0.44
21.948,-0.01,0.00,-0.43
21.952,-0.00,-0.01,-0.44
21.974,0.00,-0.01,-0.43
21.975,-0.02,-0.00,-0.41
21.976,-0.00,0.01,-0.42
21.978,-0.00,-0.01,-0.43
21.979,-0.01,0.01,-0.41
21.980,-0.01,0.01,-0.43
21.984,-0.00,0.01,-0.43
21.989,0.00,-0.01,-0.44
22.010,-0.01,0.02,-0.42
22.016,0.01,0.02,-0.43
22.017,-0.01,0.01,-0.44
22.018,-0.01,0.01,-0.44
22.019,0.01,-0.01,-0.44
22.026,0.00,0.03,-0.44
22.027,-0.01,0.00,-0.45
22.028,-0.02,0.01,-0.45
22.029,-0.02,0.02,-0.45
22.050,-0.01,-0.00,-0.44
22.052,-0.01,0.01,-0.45
22.053,-0.01,0.01,-0.46
22.056,-0.00,0.01,-0.46
22.057,0.00,0.00,-0.45
22.058,-0.01,0.02,-0.46
22.059,-0.02,0.03,-0.46
22.082,-0.00,0.00,-0.47
22.086,-0.00,0.01,-0.46
22.091,0.00,-0.01,-0.47
22.096,-0.01,0.01,-0.47
22.099,-0.01,0.01,-0.47
22.104,0.00,-0.00,-0.46
22.105,0.00,0.00,-0.46
22.106,-0.00,0.01,-0.45
22.114,0.00,0.02,-0.46
22.117,0.01,0.02,-0.46
22.118,-0.01,-0.01,-0.45
22.120,0.01,0.02,-0.46
22.122,-0.01,0.01,-0.46
22.123,-0.01,-0.01,-0.46
22.125,-0.01,-0.00,-0.45
22.144,-0.01,-0.00,-0.45
22.149,-0.00,0.00,-0.45
22.154,-0.01,0.01,-0.44
22.155,-0.00,0.01,-0.45
22.156,-0.02,0.02,-0.45
22.157,-0.01,0.00,-0.45
22.158,-0.01,0.02,-0.44
22.169,-0.01,0.01,-0.44
22.170,-0.01,-0.00,-0.44
22.171,0.00,0.02,-0.44
22.186,0.00,0.01,-0.45
22.188,0.02,0.00,-0.45
22.190,0.01,0.01,-0.44
22.191,-0.00,0.00,-0.43
22.197,-0.00,-0.01,-0.44
22.198,-0.01,0.03,-0.43
22.200,-0.01,0.01,-0.42
22.215,-0.01,0.01,-0.42
22.220,0.00,0.00,-0.43
22.221,-0.00,0.01,-0.43
22.222,-0.01,0.00,-0.43
22.225,-0.03,-0.00,-0.42
22.249,-0.01,0.01,-0.41
22.250,-0.05,0.00,-0.41
22.252,0.00,0.00,-0.43
22.254,-0.01,0.00,-0.41
22.255,-0.00,0.02,-0.41
22.257,0.00,0.00,-0.43
22.261,-0.00,-0.01,-0.42
22.264,0.01,0.01,-0.42
22.268,-0.01,-0.00,-0.40
22.271,0.01,0.00,-0.41
22.274,0.00,0.00,-0.43
22.277,0.01,0.00,-0.42
22.281,0.01,0.00,-0.41
22.284,0.01,0.01,-0.42
22.300,-0.01,0.00,-0.42
22.304,0.00,0.01,-0.41
22.306,-0.01,0.02,-0.40
22.309,-0.01,0.01,-0.43
22.311,0.00,0.01,-0.42
22.313,0.01,-0.01,-0.42
22.314,0.00,-0.00,-0.43
22.336,-0.01,0.01,-0.41
22.340,-0.01,0.01,-0.41
22.341,-0.01,0.01,-0.40
22.342,0.00,0.00,-0.41
22.343,-0.01,0.00,-0.41
22.344,0.01,0.01,-0.41
22.345,-0.01,-0.01,-0.41
22.370,-0.00,0.01,-0.40
22.374,0.00,0.00,-0.41
22.377,-0.01,0.00,-0.41
22.379,-0.01,-0.00,-0.40
22.383,0.00,0.00,-0.41
22.384,-0.00,-0.02,-0.40
22.385,0.01,-0.01,-0.40
22.386,-0.01,0.02,-0.41
22.388,-0.01,0.01,-0.39
22.389,-0.01,-0.00,-0.39
22.395,0.00,-0.01,-0.39
22.398,0.00,-0.02,-0.39
22.411,-0.01,-0.01,-0.39
22.412,-0.02,0.00,-0.40
22.413,0.00,0.01,-0.39
22.435,0.01,-0.00,-0.38
22.440,-0.02,-0.00,-0.41
22.443,-0.02,-0.01,-0.38
22.444,-0.00,-0.00,-0.39
22.445,-0.01,-0.01,-0.39
22.446,-0.00,-0.01,-0.39
22.448,-0.01,0.03,-0.39
22.449,-0.01,0.01,-0.38
22.471,-0.01,0.00,-0.38
22.476,0.00,0.01,-0.39
22.477,-0.00,-0.01,-0.37
22.478,0.01,-0.01,-0.37
22.482,0.01,-0.02,-0.37
22.484,-0.01,0.01,-0.38
22.486,-0.01,-0.02,-0.36
22.488,-0.02,-0.01,-0.36
22.490,-0.01,0.00,-0.36
22.494,-0.02,-0.00,-0.35
22.498,-0.01,-0.01,-0.36
22.506,-0.01,-0.01,-0.36
22.510,-0.00,-0.01,-0.36
22.512,0.01,-0.01,-0.36
22.514,-0.01,0.01,-0.36
22.535,0.00,-0.01,-0.35
22.538,-0.01,-0.01,-0.35
22.540,0.00,-0.01,-0.38
22.541,-0.00,0.02,-0.37
22.542,-0.01,0.00,-0.38
22.548,0.00,0.00,-0.40
22.549,0.02,0.00,-0.40
22.550,0.00,0.00,-0.41
22.578,0.01,0.00,-0.43
22.582,0.01,0.01,-0.43
22.585,0.01,-0.00,-0.45
22.589,0.00,0.03,-0.46
22.591,0.03,0.02,-0.48
22.593,0.02,0.01,-0.51
22.594,0.01,0.00,-0.53
22.595,0.03,-0.00,-0.54
22.596,0.03,0.01,-0.56
22.597,0.04,0.02,-0.57
22.598,0.02,0.01,-0.57
22.619,0.03,0.01,-0.57
22.620,0.04,0.03,-0.57
22.621,0.04,-0.00,-0.57
22.623,0.05,0.01,-0.56
22.624,0.01,0.02,-0.56
22.625,0.01,0.02,-0.54
22.650,0.02,0.01,-0.54
22.656,0.02,0.02,-0.53
22.659,0.01,0.02,-0.52
22.661,0.02,-0.01,-0.50
22.662,0.00,0.00,-0.50
22.664,0.02,-0.02,-0.49
22.665,0.01,-0.01,-0.48
22.667,0.02,-0.01,-0.46
22.668,0.02,-0.01,-0.46
22.670,-0.00,0.02,-0.46
22.691,0.02,0.04,-0.46
22.693,0.01,0.04,-0.44
22.696,0.02,0.03,-0.43
22.697,-0.00,0.02,-0.43
22.699,0.01,0.01,-0.43
22.700,0.00,0.01,-0.40
22.701,-0.00,-0.00,-0.41
22.703,0.01,-0.02,-0.40
22.707,0.01,-0.02,-0.39
22.748,0.01,-0.01,-0.38
22.749,0.01,-0.00,-0.38
22.750,0.01,-0.01,-0.37
22.753,0.03,-0.00,-0.38
22.755,0.02,0.01,-0.35
22.756,0.02,0.02,-0.36
22.757,-0.00,0.03,-0.35
22.758,0.01,0.01,-0.34
22.759,0.02,0.01,-0.34
22.760,-0.00,0.02,-0.33
22.761,0.01,-0.00,-0.32
22.764,0.02,-0.01,-0.35
22.767,-0.00,-0.01,-0.32
22.786,0.01,-0.00,-0.32
22.787,0.01,-0.02,-0.32
22.787,0.02,0.00,-0.31
22.788,-0.01,-0.01,-0.29
22.792,0.01,-0.00,-0.30
22.793,0.00,0.02,-0.30
22.840,-0.00,0.01,-0.30
22.844,-0.01,0.03,-0.30
22.846,-0.00,0.02,-0.29
22.847,0.00,0.02,-0.30
22.849,0.00,0.02,-0.30
22.850,-0.00,0.02,-0.29
22.854,-0.01,0.01,-0.28
22.856,0.01,-0.00,-0.29
22.858,0.01,0.00,-0.29
22.860,-0.01,0.03,-0.29
22.861,-0.01,-0.01,-0.29
22.863,-0.02,-0.01,-0.29
22.864,-0.02,0.01,-0.29
22.865,0.00,0.01,-0.30
22.867,-0.01,0.01,-0.30
22.868,-0.00,0.01,-0.29
22.869,0.01,0.01,-0.28
22.890,-0.00,0.01,-0.27
22.892,-0.01,0.01,-0.26
22.893,0.00,0.00,-0.27
22.894,-0.00,-0.00,-0.27
22.895,-0.02,0.00,-0.26
22.896,-0.01,-0.02,-0.26
22.897,-0.01,-0.00,-0.25
22.917,-0.01,0.01,-0.26
22.918,-0.01,-0.01,-0.24
22.920,0.00,0.01,-0.24
22.920,-0.01,0.01,-0.24
22.921,-0.01,0.02,-0.24
22.924,-0.01,0.00,-0.24
22.929,-0.00,0.03,-0.23
22.946,-0.01,0.01,-0.25
22.948,-0.02,0.02,-0.26
22.949,0.01,0.01,-0.26
22.950,0.01,0.02,-0.26
22.953,-0.00,0.00,-0.27
22.955,-0.00,0.01,-0.26
22.960,-0.01,0.02,-0.27
22.976,-0.00,0.01,-0.27
22.978,-0.02,0.01,-0.26
22.979,-0.02,0.01,-0.26
22.980,0.00,-0.01,-0.27
22.991,-0.01,-0.01,-0.27
22.993,-0.01,-0.03,-0.28
22.996,0.01,-0.01,-0.25
22.999,-0.00,-0.02,-0.27
23.009,0.01,-0.03,-0.27
23.013,-0.01,-0.01,-0.26
23.015,-0.03,-0.01,-0.27
23.017,-0.01,-0.01,-0.25
23.018,-0.01,0.01,-0.26
23.043,-0.01,-0.00,-0.26
23.048,-0.00,0.02,-0.26
23.049,0.01,0.04,-0.26
23.050,-0.00,0.01,-0.28
23.051,-0.00,-0.02,-0.28
23.054,0.01,-0.04,-0.28
23.056,-0.00,-0.04,-0.29
23.058,-0.01,-0.03,-0.30
23.059,0.00,-0.03,-0.31
23.061,-0.01,-0.00,-0.33
23.081,0.00,-0.02,-0.34
23.082,0.01,-0.01,-0.35
23.083,0.01,0.01,-0.34
23.084,-0.02,0.01,-0.35
23.085,0.00,0.02,-0.36
23.087,-0.01,0.01,-0.38
23.092,-0.01,-0.01,-0.39
23.097,-0.02,-0.01,-0.39
23.116,-0.03,-0.02,-0.40
23.117,-0.03,-0.02,-0.39
23.118,-0.01,-0.02,-0.40
23.119,-0.02,-0.01,-0.41
23.120,-0.02,-0.02,-0.40
23.123,-0.01,0.01,-0.40
23.128,-0.03,0.01,-0.41
23.170,-0.02,0.02,-0.40
23.176,-0.02,0.01,-0.41
23.177,-0.03,0.01,-0.41
23.178,-0.01,-0.01,-0.42
23.180,-0.01,-0.02,-0.40
23.181,-0.02,-0.01,-0.40
23.182,-0.01,-0.02,-0.39
23.183,-0.02,-0.02,-0.40
23.187,-0.02,-0.01,-0.39
23.190,-0.02,-0.01,-0.39
23.192,-0.02,-0.02,-0.38
23.195,-0.02,-0.00,-0.37
23.198,-0.02,-0.00,-0.38
23.200,-0.01,0.00,-0.39
23.201,-0.04,0.00,-0.37
23.202,-0.02,0.01,-0.36
23.204,-0.03,0.02,-0.35
23.222,-0.02,0.01,-0.34
23.225,-0.04,-0.01,-0.34
23.226,-0.01,-0.03,-0.32
23.227,-0.02,-0.02,-0.31
23.230,-0.02,-0.03,-0.32
23.231,-0.02,-0.00,-0.31
23.234,-0.01,-0.03,-0.30
23.258,-0.02,-0.00,-0.30
23.263,-0.02,0.02,-0.30
23.265,-0.02,0.02,-0.29
23.266,-0.01,0.01,-0.30
23.267,-0.01,0.01,-0.28
23.270,-0.00,0.01,-0.28
23.271,-0.02,-0.01,-0.26
23.274,-0.01,-0.00,-0.27
23.276,-0.02,0.01,-0.27
23.300,0.00,-0.04,-0.26
23.302,-0.03,-0.02,-0.25
23.303,-0.01,-0.01,-0.25
23.304,-0.03,-0.01,-0.25
23.306,-0.02,-0.00,-0.25
23.307,0.00,0.01,-0.23
23.309,-0.01,0.02,-0.23
23.314,-0.00,0.00,-0.23
23.317,0.00,0.01,-0.25
23.319,0.01,-0.00,-0.23
23.346,0.01,0.01,-0.24
23.347,0.01,-0.00,-0.23
23.348,-0.00,0.01,-0.25
23.349,-0.01,-0.00,-0.25
23.350,-0.01,-0.01,-0.26
23.352,-0.01,0.00,-0.25
23.353,0.01,0.01,-0.28
23.353,-0.01,0.02,-0.27
23.375,-0.00,0.00,-0.29
23.379,-0.00,0.01,-0.27
23.383,-0.00,0.01,-0.29
23.384,0.00,-0.01,-0.30
23.386,-0.01,0.01,-0.29
23.387,-0.01,-0.00,-0.31
23.388,0.01,0.01,-0.31
23.390,-0.01,-0.01,-0.30
23.398,0.00,-0.01,-0.31
23.400,0.01,0.01,-0.31
23.418,0.02,0.01,-0.32
23.419,0.00,0.02,-0.32
23.420,0.00,0.04,-0.32
23.420,0.01,0.02,-0.32
23.423,-0.01,0.04,-0.30
23.429,-0.01,0.00,-0.28
23.430,-0.01,0.02,-0.29
23.449,-0.01,-0.00,-0.27
23.450,-0.01,-0.01,-0.26
23.451,-0.01,-0.02,-0.25
23.452,-0.01,-0.03,-0.22
23.453,-0.01,0.02,-0.21
23.490,-0.01,0.01,-0.20
23.502,0.01,0.02,-0.17
23.503,-0.00,0.03,-0.15
23.504,-0.03,0.05,-0.12
23.505,-0.01,0.04,-0.12
23.506,-0.01,0.03,-0.11
23.507,0.00,0.00,-0.07
23.508,-0.01,-0.02,-0.05
23.509,-0.01,-0.01,-0.03
23.510,0.01,-0.03,-0.02
23.511,-0.00,-0.03,-0.01
23.512,0.01,-0.03,0.00
23.513,-0.01,-0.01,0.01
23.514,-0.02,0.01,0.02
23.534,-0.02,0.03,0.04
23.535,-0.01,0.02,0.03
23.536,-0.01,0.01,0.04
23.537,-0.01,0.04,0.04
23.539,0.00,0.02,0.04
23.540,-0.02,0.01,0.05
23.543,0.00,-0.01,0.03
23.548,-0.01,-0.02,0.04
23.562,0.01,-0.01,0.03
23.563,0.00,-0.02,0.01
23.564,0.00,-0.02,0.00
23.565,-0.01,0.01,-0.01
23.597,0.00,0.00,-0.01
23.611,-0.02,0.01,-0.04
23.612,-0.01,0.02,-0.03
23.614,0.01,0.02,-0.05
23.615,0.00,0.00,-0.06
23.616,-0.00,-0.00,-0.06
23.619,0.01,-0.00,-0.07
23.620,0.00,0.00,-0.09
23.623,-0.01,-0.01,-0.09
23.624,0.00,-0.01,-0.10
23.624,0.00,-0.01,-0.10
23.625,0.01,-0.02,-0.11
23.627,0.01,-0.01,-0.12
23.628,0.01,-0.01,-0.13
23.658,0.00,0.01,-0.13
23.659,0.02,0.01,-0.14
23.660,0.01,0.01,-0.12
23.660,0.01,0.00,-0.12
23.661,0.01,-0.00,-0.13
23.662,-0.01,0.00,-0.13
23.663,0.01,-0.00,-0.13
23.663,0.01,-0.01,-0.13
23.666,0.01,-0.02,-0.12
23.728,0.01,-0.02,-0.12
23.730,0.01,0.01,-0.11
23.730,0.00,-0.00,-0.10
23.732,0.00,0.03,-0.08
23.733,0.00,0.00,-0.09
23.734,0.01,0.02,-0.08
23.734,-0.01,0.01,-0.07
23.735,-0.00,0.01,-0.07
23.736,0.00,0.01,-0.04
23.737,0.00,-0.01,-0.04
23.738,-0.00,0.01,-0.03
23.739,0.03,0.01,-0.02
23.739,-0.01,0.00,-0.01
23.740,0.01,-0.01,-0.00
23.742,0.01,0.00,-0.00
23.742,0.00,0.00,0.01
23.743,0.01,0.00,0.00
23.786,0.02,0.01,0.02
23.787,-0.02,0.01,0.03
23.788,-0.00,0.02,0.02
23.790,-0.00,0.00,0.03
23.791,0.00,-0.00,0.04
23.792,0.01,-0.01,0.02
23.793,-0.01,0.03,0.02
23.793,0.01,-0.01,0.01
23.795,0.01,0.02,0.01
23.796,0.01,-0.01,0.00
23.796,0.00,-0.00,-0.03
23.797,0.01,0.00,-0.01
23.799,0.01,0.01,-0.02
23.819,0.03,0.02,-0.02
23.820,-0.01,0.01,-0.03
23.821,-0.01,0.02,-0.04
23.822,0.01,0.01,-0.04
23.823,-0.01,0.01,-0.04
23.827,0.00,0.01,-0.06
23.832,-0.00,0.02,-0.05
23.835,-0.00,0.01,-0.06
23.853,-0.01,0.00,-0.05
23.854,0.00,0.01,-0.06
23.854,-0.01,0.01,-0.05
23.857,0.01,0.04,-0.05
23.858,0.02,0.01,-0.05
23.864,0.00,0.01,-0.04
23.893,0.02,-0.00,-0.03
23.894,0.00,0.01,-0.04
23.895,0.00,0.01,-0.04
23.897,0.00,0.01,-0.02
23.898,0.01,-0.00,-0.03
23.899,0.00,0.01,-0.02
23.901,0.01,0.00,-0.02
23.902,0.02,0.02,-0.02
23.903,-0.00,0.03,-0.01
23.920,0.02,0.02,-0.00
23.921,0.01,0.02,-0.00
23.922,-0.00,0.02,-0.00
23.923,-0.01,0.00,0.01
23.923,0.00,0.01,0.01
23.929,0.01,0.01,0.03
23.932,-0.00,-0.01,0.02
23.971,0.03,0.01,0.04
23.972,0.01,-0.02,0.04
23.973,0.00,-0.00,0.05
23.974,0.00,0.02,0.05
23.976,0.01,0.00,0.06
23.977,0.00,0.02,0.06
23.978,0.01,0.01,0.07
23.979,0.01,0.01,0.06
23.980,0.02,0.00,0.06
23.983,0.01,-0.00,0.06
23.984,0.00,0.00,0.05
23.990,0.01,-0.01,0.04
23.993,0.01,0.01,0.04
24.026,0.00,-0.01,0.03
24.027,-0.00,0.01,0.02
24.030,0.01,0.01,0.03
24.034,0.00,0.01,0.03
24.036,0.00,0.00,0.01
24.037,0.00,0.02,0.01
24.039,-0.00,0.03,0.01
24.040,-0.01,0.02,-0.00
24.042,0.02,0.00,0.01
24.044,-0.01,0.01,-0.00
24.045,-0.01,0.01,0.00
24.047,0.01,0.00,-0.00
24.048,0.01,0.00,-0.02
24.085,-0.00,0.00,-0.02
24.087,0.02,-0.00,-0.01
24.088,0.01,0.02,-0.00
24.089,0.02,0.01,-0.01
24.090,0.00,-0.00,-0.01
24.092,-0.02,0.01,-0.01
24.093,0.00,0.01,-0.02
24.095,-0.01,-0.00,-0.03
24.096,0.00,0.01,-0.02
24.097,-0.01,-0.02,-0.01
24.142,-0.02,-0.00,-0.02
24.148,-0.01,-0.03,-0.04
24.150,-0.01,-0.01,-0.03
24.152,0.00,-0.01,-0.03
24.153,-0.02,-0.00,-0.03
24.154,-0.01,-0.00,-0.03
24.155,-0.03,0.00,-0.04
24.156,-0.01,0.02,-0.04
24.158,-0.01,-0.00,-0.03
24.159,-0.02,0.00,-0.04
24.160,-0.01,-0.01,-0.03
24.161,-0.00,-0.01,-0.05
24.163,-0.01,0.00,-0.05
24.164,-0.01,-0.00,-0.04
24.165,-0.01,-0.01,-0.06
24.166,-0.02,-0.01,-0.05
24.167,0.00,0.00,-0.05
24.181,-0.01,-0.00,-0.06
24.183,-0.01,-0.01,-0.08
24.183,-0.00,-0.01,-0.06
24.184,0.00,0.01,-0.06
24.199,-0.01,-0.00,-0.08
24.199,-0.00,-0.01,-0.07
24.200,0.01,0.01,-0.09
24.205,0.00,0.00,-0.10
24.220,0.00,-0.01,-0.09
24.223,0.00,0.01,-0.09
24.224,-0.01,-0.03,-0.10
24.225,0.01,-0.00,-0.10
24.225,0.01,0.01,-0.10
24.240,-0.01,0.02,-0.11
24.242,-0.01,0.00,-0.10
24.242,0.02,-0.00,-0.10
24.244,0.00,0.02,-0.12
24.246,0.00,-0.01,-0.09
24.251,0.00,0.03,-0.10
24.255,0.01,-0.00,-0.09
24.270,0.01,-0.00,-0.11
24.272,0.01,0.00,-0.12
24.274,-0.02,0.00,-0.11
24.276,0.02,-0.02,-0.12
24.278,-0.02,0.01,-0.10
24.291,0.00,-0.01,-0.11
24.293,0.00,0.02,-0.10
24.295,-0.02,-0.01,-0.11
24.296,0.00,-0.00,-0.11
24.301,0.00,0.01,-0.10
24.305,-0.00,-0.01,-0.10
24.318,0.00,-0.01,-0.09
24.319,-0.00,0.00,-0.10
24.320,0.01,0.01,-0.11
24.347,0.01,-0.01,-0.12
24.351,0.01,-0.00,-0.10
24.352,0.01,-0.01,-0.10
24.353,0.01,0.03,-0.10
24.354,-0.01,-0.00,-0.11
24.354,0.00,-0.01,-0.11
24.355,0.00,-0.02,-0.10
24.356,0.01,-0.00,-0.11
24.357,0.00,-0.01,-0.11
24.363,0.01,-0.01,-0.11
24.366,-0.02,0.01,-0.12
24.370,-0.01,0.01,-0.12
24.390,-0.01,0.01,-0.12
24.393,0.00,0.03,-0.14
24.394,-0.01,0.01,-0.13
24.396,-0.01,0.01,-0.12
24.398,-0.01,0.01,-0.13
24.400,-0.00,-0.01,-0.13
24.403,-0.01,0.01,-0.12
24.406,-0.01,-0.00,-0.10
24.427,-0.01,-0.00,-0.12
24.428,-0.01,-0.00,-0.09
24.429,0.01,-0.01,-0.10
24.430,0.00,-0.01,-0.09
24.432,-0.01,0.01,-0.08
24.433,-0.01,-0.01,-0.08
